RETRO_RISK_SERIES,STATEMENT_SEGMENT,NPV_STATEMENT_NUMBER_SEGMENT,COHORT,RETRO_RISK_GROUP,COMBINED_UTIL_GROUP,IS_IN_IN,IS_SWAP_IN,IS_4K_PLUS,REAL_OUTCOME,CREDIT_LIMIT_BUCKET,CLIP_AMOUNT_GROUP_ASSUMPTIONS,STATEMENT_SEGMENT_NEW,ELIGIBILITY_CATEGORY,REWARDS_TYPE,APR_TYPE,STATEMENTS_SINCE_CLIP,ORIGINAL_STATEMENTS,OPEN_STATEMENTS,CHARGED_OFF_STATEMENTS,CHARGEOFFS_PBAD,PRINCIPAL_BALANCE_OPEN_ACCOUNTS,PURCHASE_BALANCE_OPEN_ACCOUNTS,TOTAL_BALANCE_OPEN_ACCOUNTS,CREDIT_LIMIT_OPEN_ACCOUNTS,BKT2_ACCOUNTS,VOLUNTARY_CLOSURES,PRINCIPAL_BALANCE_CHARGEDOFF_ACCOUNTS,CREDIT_LIMIT_CHARGEDOFF_ACCOUNTS,CASH_ADVANCE_TAKERS,CASH_ADVANCE_AMOUNT,LATE_FEES,AVERAGE_OUTSTANDING_BALANCE_OPEN_ACCOUNTS,AVERAGE_PURCHASE_BALANCE_OPEN_ACCOUNTS,OPEN_STATEMENTS_ASSUMPTIONS,CREDIT_LIMIT_OPEN_ACCOUNTS_ASSUMPTIONS,ORIGINAL_STATEMENTS_ASSUMPTIONS,AVERAGE_OUTSTANDING_BALANCE_OPEN_ACCOUNTS_ASSUMPTIONS,PBAD,SEVERITY,UTILIZATION,CREDIT_LINE,CASH_ADVANCE_AGGREGATE,PENALTY_AGGREGATE,PVOL_AGGREGATE,ATTRITION_AGGREGATE,OUTSTANDING_AGGREGATE,REVOLVE_AGGREGATE,PBAD_PER_OPEN,UTILIZATION_PER_OPEN,FINAL_PURCHASE_VOLUME_PERCENTAGE,UTIL_OPEN_ASMPT,SEVERITY_ASMPT,CLOSE_OPEN_ASMPT,CREDIT_LINE_PER_OPEN,CASH_INCIDENCE_ASMPT,PENALTY_FEE_RATE_ASMPT,OUTSTANDINGS_PER_ORIGINAL_ASMPT,REVOLVE_RATE_ASMPT
F,18,Y2,2022 Q3,13.0,8.0,False,False,False,OTHER,2,0,Y2,Eligible,Rewards,Low,48,43,,,,,,,,,0,,,,,,,,39,113100.00,43,63214.70993500,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01565833333,0.7289636,0.016197135264033265,0.7289635999999999,0.8872,0.0014600000000000001,1443,0.0053,0.0497,484.3039729237168,0.9456624100000001
F,7,Y1-S7,2022 Q4,1.0,6.0,True,False,False,APPROVED,1,1500,Y1,Eligible,Non-Rewards,Low,58,3,,,,,,,,,0,,,,,,,,3,10500.00,3,4730.24258065,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.004165413104,0.62956835,0.08041069202211824,0.62956835,0.7919449209707871,0.0008399999999990001,2351,0.00420561,0.014400000000000001,1182.0377903983583,0.941835764111678
F,11,Y1-S11,2023 Q4,13.0,8.0,False,False,False,APPROVED,2,1000,Y1,Eligible,Rewards,Low,55,2,,,,,,,,,0,,,,,,,,2,6500.00,2,5800.41966666,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.02197065342,0.79731776,0.014830724277118299,0.79731776,0.907087166245342,0.0008399999999990001,2443,0.00626828,0.06420000000000001,600.6680519526017,0.9461976067505481
F,7,Y1-S7,2023 Q1,6.0,8.0,True,False,False,APPROVED,3,1000,Y1,Eligible,Rewards,Low,90,7,,,,,,,,,0,,,,,,,,5,24600.00,7,15351.59984946,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2023 Q3,13.0,4.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,Low,78,20,,,,,,,,,0,,,,,,,,1,300.00,20,0E-8,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2024 Q1,7.0,9.0,False,False,False,OTHER,1,0,Y2,Eligible,Rewards,Low,80,22,,,,,,,,,0,,,,,,,,100,124500.00,22,101099.68468816,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2022 Q1,6.0,8.0,False,False,False,APPROVED,2,1000,Y2,Eligible,Non-Rewards,Low,25,2,,,,,,,,,0,,,,,,,,29,113100.00,2,78172.56651837,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01363169785,0.6836545,0.03682736138236489,0.6836544999999999,0.8486,0.0018100000000000002,2461,0.006200000000000001,0.0495,1333.302396616931,0.9456624100000001
F,7,Y1-S7,2024 Q1,11.0,6.0,False,False,False,APPROVED,2,500,Y1,Eligible,Non-Rewards,Low,51,1,,,,,,,,,0,,,,,,,,4,9500.00,1,8113.06939785,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.0168457313,0.70391661,0.035880303431503335,0.70391661,0.89604237046521,0.0008399999999990001,1949,0.0060948800000000004,0.060500000000000005,586.0469138848343,0.941835764111678
F,7,Y1-S7,2022 Q1,14.0,8.0,False,False,False,APPROVED,1,300,Y1,Eligible,Non-Rewards,Low,77,29,,,,,,,,,0,,,,,,,,13,20750.00,29,11274.06968817,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2022 Q2,10.0,8.0,False,False,True,OTHER,5,0,Y3+,Eligible,Non-Rewards,Low,49,1,,,,,,,,,0,,,,,,,,1,4250.00,1,3927.51400000,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01421666667,0.6794965,0.012067277278461195,0.6794965,0.8739,0.0015400000000000001,4471,0.0063,0.0398,1509.1129143952462,0.9465072999999999
F,11,Y1-S11,2020 H1,5.0,5.0,True,False,False,APPROVED,2,300,Y1,Eligible,Non-Rewards,High,37,34,34.0,0.0,0.0,50569.58,2941.37,52361.89,93800.00,0.0,2,0.00,0.00,0.0,0.00,3.0,56321.61328943,49630.11,34,93800.00,34,56321.61328943,0.000000,0E-8,0.55822910,2758.82352941,0.00,3.0,2941.37,2,56321.61328943,0.05222453,0.01089896886,0.61264631,0.0466513746732173,0.61264631,0.849585222682923,0.001019999999999,1781,0.0053725,0.031400000000000004,787.1518166168455,0.9377883106196371
F,7,Y1-S7,2022 Q4,9.0,3.0,False,False,False,APPROVED,1,500,Y1,Not Eligible,Rewards,Low,16,1,,,,,,,,,0,,,,,,,,21,46700.00,1,21213.07254727,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01634063541,0.52318991,0.05733313625322997,0.52318991,0.9215076413056911,0.0009600000000000001,1161,0.00588488,0.0579,533.6739526378835,0.911895056424829
F,7,Y1-S7,2021 H2,14.0,2.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,Low,80,8,,,,,,,,,0,,,,,,,,4,1400.00,8,574.26931183,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2024 Q1,11.0,7.0,False,False,True,OTHER,5,0,Y2,Eligible,Non-Rewards,Low,18,16,,,,,,,,,0,,,,,,,,8,37350.00,16,18097.33254838,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.0162388259,0.72675746,0.047559503542179665,0.72675746,0.9019,0.00197,4386,0.0063,0.06760000000000001,2708.2772545451076,0.9538468600000001
F,7,Y1-S7,2024 Q2,10.0,,False,False,False,OTHER,2,0,Y1,Eligible,Non-Rewards,Low,60,1,,,,,,,,,0,,,,,,,,1,3000.00,1,933.09193548,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2023 Q3,8.0,3.0,False,False,False,OTHER,2,0,Y3+,Eligible,Non-Rewards,High,12,26,26.0,0.0,0.0,15455.54,1728.48,17159.24,37000.00,0.0,0,0.00,0.00,1.0,403.50,2.0,16147.30602152,15197.06,26,37000.00,26,16147.30602152,0.000000,0E-8,0.46376324,1423.07692308,403.50,2.0,1728.48,0,16147.30602152,0.10704448,0.007494423792,0.3784883,0.04023666745780731,0.3784883,0.865,0.00491,1505,0.0071,0.055200000000000006,539.0965056105582,0.87744118
F,26,Y3,2023 Q3,9.0,7.0,False,False,False,OTHER,1,0,Y3+,Eligible,Non-Rewards,Low,89,138,,,,,,,,,0,,,,,,,,116,158600.00,138,104458.91435486,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2022 Q4,14.0,8.0,False,False,False,APPROVED,3,100,Y1,Eligible,Non-Rewards,High,26,11,10.0,1.0,12.0,24398.54,123.37,26106.57,30000.00,0.0,0,2361.36,2600.00,0.0,0.00,1.0,26971.22418280,24659.33,10,30000.00,11,26971.22418280,1.200000,2361.36000000,0.87021900,3000.00000000,0.00,1.0,123.37,0,26971.22418280,0.00457413,0.02701395151,0.835033795,0.04107819642755626,0.83569364,0.927326813684454,0.0011400000000000002,2533,0.00633566,0.0763,1239.529803538991,0.9461976067505481
F,26,Y3,2023 Q1,2.0,5.0,True,False,True,APPROVED,6,500,Y3+,Eligible,Non-Rewards,Low,63,1,,,,,,,,,0,,,,,,,,1,5750.00,1,0E-8,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2022 Q1,13.0,4.0,False,False,False,APPROVED,1,1000,Y1,Eligible,Non-Rewards,High,17,2,2.0,0.0,0.0,4743.37,701.98,4876.26,7500.00,0.0,0,0.00,0.00,0.0,0.00,0.0,4610.46733332,4672.04,2,7500.00,2,4610.46733332,0.000000,0E-8,0.65016800,3750.00000000,0.00,0.0,701.98,0,4610.46733332,0.15225788,0.02630130624,0.63803775,0.04449795531792976,0.63803775,0.9540539827975041,0.0009600000000000001,1623,0.00647382,0.0745,811.4400668953344,0.928613311529179
F,11,Y1-S11,2020 H1,7.0,,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,High,3,1,1.0,0.0,0.0,585.75,0.00,646.98,600.00,0.0,0,0.00,0.00,0.0,0.00,0.0,675.49000000,612.68,1,600.00,1,675.49000000,0.000000,0E-8,1.07830000,600.00000000,0.00,0.0,0.00,0,675.49000000,0E-8,,,,,,,,,,,
F,18,Y2,2022 Q3,3.0,1.0,False,False,True,APPROVED,2,3000,Y2,Eligible,Rewards,Low,79,2,,,,,,,,,0,,,,,,,,3,17600.00,2,473.39683871,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2022 Q4,7.0,6.0,False,False,False,APPROVED,2,1500,Y1,Eligible,Non-Rewards,Low,74,23,,,,,,,,,0,,,,,,,,16,74750.00,23,47445.65324732,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2023 Q4,1.0,1.0,True,False,False,APPROVED,1,500,Y1,Eligible,Non-Rewards,Low,14,2,,,,,,,,,0,,,,,,,,84,182700.00,2,35417.82962365,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.001299674972,0.18634789,0.12342657657142857,0.18634789000000002,0.616043053890011,0.0009600000000000001,1351,0.00339709,0.0105,247.10295521593153,0.81954815165554
F,7,Y1-S7,2023 Q1,4.0,1.0,False,False,False,APPROVED,3,100,Y1,Eligible,Rewards,Low,12,1,,,,,,,,,0,,,,,,,,30,86000.00,1,17435.18249572,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.003943154099,0.1732835853,0.08427341481892206,0.17341807,0.769165404702001,0.0009600000000000001,2579,0.00453718,0.0227,435.0546378193935,0.7988527564864351
F,11,Y1-S11,2022 Q2,11.0,8.0,False,False,False,APPROVED,3,500,Y1,Eligible,Rewards,High,14,2,2.0,0.0,0.0,4874.42,351.48,5006.00,5600.00,0.0,0,0.00,0.00,0.0,0.00,0.0,4852.89593548,4527.66,2,5600.00,2,4852.89593548,0.000000,0E-8,0.89392857,2800.00000000,0.00,0.0,351.48,0,4852.89593548,0.07242686,0.01746046612,0.8656823932,0.04638598352361809,0.8685922500000001,0.929028544800352,0.0009600000000000001,2985,0.00630266,0.0632,2285.589652831185,0.9420771985336881
F,11,Y1-S11,2025 Q2,1.0,4.0,False,False,False,APPROVED,2,2000,Y1,Eligible,Non-Rewards,Low,72,27,,,,,,,,,0,,,,,,,,27,99300.00,27,32390.45626882,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2022 Q4,5.0,6.0,False,False,False,OTHER,1,0,Y1,Eligible,Rewards,Low,83,3,,,,,,,,,0,,,,,,,,11,30650.00,3,27210.18874194,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2022 Q3,6.0,7.0,True,False,True,APPROVED,3,2500,Y1,Eligible,Non-Rewards,Low,50,7,,,,,,,,,0,,,,,,,,1,6000.00,7,4189.81300000,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01380454581,0.6932186507,0.051167666617293835,0.72591079,0.860157204537462,0.0008399999999990001,4996,0.00551021,0.0438,1890.5241544109647,0.9441795241852121
F,26,Y3,2019 H1,6.0,6.0,False,False,False,OTHER,2,0,Y3+,Eligible,Non-Rewards,High,14,4,4.0,0.0,0.0,5274.80,0.00,5449.73,8000.00,0.0,0,0.00,0.00,0.0,0.00,1.0,5651.36000000,5502.93,4,8000.00,4,5651.36000000,0.000000,0E-8,0.68121625,2000.00000000,0.00,1.0,0.00,0,5651.36000000,0E-8,0.006883333333,0.5642147,0.05209682525904011,0.5642147,0.8367,0.0019100000000000002,1521,0.006500000000000001,0.0439,805.7462997544627,0.94499247
F,11,Y1-S11,2020 H2,15.0,4.0,False,False,False,APPROVED,2,300,Y1,Eligible,Non-Rewards,Low,86,2,,,,,,,,,0,,,,,,,,1,1900.00,2,1878.29794872,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2025 Q2,3.0,6.0,False,False,True,OTHER,5,0,Y1,Eligible,Rewards,Low,18,4,,,,,,,,,0,,,,,,,,4,20000.00,4,19348.02482796,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2021 H2,2.0,1.0,False,False,False,APPROVED,1,500,Y1,Not Eligible,Non-Rewards,Low,8,1,,,,,,,,,0,,,,,,,,328,401400.00,1,77681.38654899,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.0008994398859,0.19770351,0.12422416759219586,0.19770351,0.575958887096867,0.001344,1307,0.00407302,0.012,255.9682196115065,0.738485296102484
F,18,Y2,2019 H1,5.0,8.0,False,False,False,OTHER,3,0,Y2,Eligible,Non-Rewards,High,29,2,2.0,0.0,0.0,6092.15,96.32,6215.17,7000.00,0.0,0,0.00,0.00,0.0,0.00,0.0,6438.65000000,6451.48,2,7000.00,2,6438.65000000,0.000000,0E-8,0.88788143,3500.00000000,0.00,0.0,96.32,0,6438.65000000,0.01495966,0.01201831976,0.6594071,0.032501077482562854,0.6594071,0.8334,0.0018100000000000002,2466,0.0059,0.043000000000000003,1248.096912266777,0.9456624100000001
F,7,Y1-S7,2019 H1,2.0,2.0,False,False,False,APPROVED,1,100,Y1,Eligible,Non-Rewards,Low,71,1,,,,,,,,,0,,,,,,,,6,19750.00,1,7162.73138249,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2022 Q4,4.0,4.0,False,False,False,APPROVED,3,1000,Y2,Eligible,Non-Rewards,High,30,8,8.0,0.0,0.0,17264.32,263.29,17794.14,37800.00,0.0,0,0.00,0.00,0.0,0.00,0.0,19803.85586021,19750.57,8,37800.00,8,19803.85586021,0.000000,0E-8,0.47074444,4725.00000000,0.00,0.0,263.29,0,19803.85586021,0.01329489,0.008319872794,0.4359967172,0.036634269231326,0.44110505600000005,0.8187000000000001,0.0018100000000000002,3454,0.0056,0.03592,1221.4129323473003,0.91403104
F,11,Y1-S11,2023 Q2,3.0,2.0,False,False,True,APPROVED,4,500,Y1,Eligible,Non-Rewards,Low,61,1,,,,,,,,,0,,,,,,,,1,4500.00,1,4108.78266667,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2024 Q3,2.0,6.0,False,False,True,OTHER,6,0,Y3+,Eligible,Non-Rewards,Low,54,10,,,,,,,,,0,,,,,,,,8,49550.00,10,21800.32072043,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.004983333333,0.5074915,0.04545311695654566,0.5074915,0.8091,0.0015400000000000001,5454,0.0047,0.0181,2059.789342487566,0.9445072999999999
F,7,Y1-S7,2018 H1,6.0,,False,False,False,APPROVED,1,300,Y1,Not Eligible,Non-Rewards,High,66,13,13.0,0.0,0.0,2905.49,198.01,2986.43,15750.00,0.0,0,0.00,0.00,0.0,0.00,0.0,2931.33166665,2814.71,13,15750.00,13,2931.33166665,0.000000,0E-8,0.18961460,1211.53846154,0.00,0.0,198.01,0,2931.33166665,0.06754950,,,,,,,,,,,
F,11,Y1-S11,2023 Q3,11.0,6.0,False,False,True,OTHER,5,0,Y1,Eligible,Non-Rewards,Low,81,1,,,,,,,,,0,,,,,,,,1,4100.00,1,3621.98548387,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2023 Q4,5.0,2.0,False,False,False,APPROVED,1,500,Y1,Eligible,Rewards,Low,9,2,,,,,,,,,0,,,,,,,,78,139250.00,2,46626.10522581,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.002417449666,0.38984458,0.09445453947843775,0.38984458,0.772739336866828,0.0009600000000000001,1229,0.005257599999999999,0.0227,472.16566747007937,0.8361133605498771
F,11,Y1-S11,2019 H2,12.0,3.0,False,False,False,APPROVED,2,100,Y1,Eligible,Non-Rewards,High,48,2,2.0,0.0,0.0,2001.58,0.00,2115.30,2600.00,0.0,0,0.00,0.00,0.0,0.00,1.0,2070.91033333,2016.26,2,2600.00,2,2070.91033333,0.000000,0E-8,0.81357692,1300.00000000,0.00,1.0,0.00,0,2070.91033333,0E-8,0.02135145049,0.54071423,0.01564538222753717,0.54071423,0.9015109165729641,0.0008399999999990001,1547,0.0061873,0.0613,322.7686336676947,0.9240317199769471
F,18,Y2,2022 Q3,11.0,9.0,False,False,False,APPROVED,3,500,Y2,Eligible,Non-Rewards,Low,35,5,,,,,,,,,0,,,,,,,,4,13400.00,5,9885.91464515,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01642322265,0.7486852754,0.024710771610433606,0.752509,0.8816,0.0014600000000000001,2952,0.0061,0.0609,1332.7389745183712,0.9458438
F,18,Y2,2022 Q3,7.0,6.0,False,False,False,APPROVED,1,100,Y2,Eligible,Non-Rewards,Low,40,1,,,,,,,,,0,,,,,,,,1,1000.00,1,760.23933333,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01326201122,0.64710261,0.018227503090305446,0.64710261,0.8584,0.0014600000000000001,753,0.0064,0.044,309.7774051838948,0.93605466
F,7,Y1-S7,2022 Q4,8.0,4.0,False,False,False,APPROVED,3,100,Y1,Eligible,Rewards,High,25,1,1.0,0.0,0.0,0.00,0.00,0.00,2600.00,0.0,0,0.00,0.00,0.0,0.00,0.0,0E-8,0.00,1,2600.00,1,0E-8,0.000000,0E-8,0E-8,2600.00000000,0.00,0.0,0.00,0,0E-8,0E-8,0.01777701224,0.5813416337,0.0515285018178681,0.58178779,0.8934406174179891,0.0011400000000000002,2608,0.0057658300000000004,0.055900000000000005,1165.6080686394557,0.9329387415379221
F,7,Y1-S7,2023 Q3,12.0,10.0,False,False,False,APPROVED,2,100,Y1,Eligible,Rewards,Low,14,5,,,,,,,,,0,,,,,,,,28,60800.00,5,57051.33659140,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01999834976,0.92461363,0.05424906716936005,0.92461363,0.936568194622403,0.0009600000000000001,1547,0.00649719,0.0687,1249.8191985214667,0.946231707982478
F,26,Y3,2022 Q3,3.0,2.0,False,False,False,APPROVED,2,1500,Y3+,Eligible,Non-Rewards,High,11,1,1.0,0.0,0.0,276.36,0.00,344.15,4100.00,0.0,0,0.00,0.00,0.0,0.00,0.0,296.28870967,291.90,1,4100.00,1,296.28870967,0.000000,0E-8,0.08393902,4100.00000000,0.00,0.0,0.00,0,296.28870967,0E-8,0.001420072045,0.2607401359,0.0391541594434954,0.26598289999999997,0.7352000000000001,0.0020700000000000002,3044,0.0051,0.0196,772.089518839921,0.83086041
F,7,Y1-S7,2022 Q4,5.0,8.0,True,False,False,APPROVED,1,500,Y1,Eligible,Non-Rewards,Low,19,3,,,,,,,,,0,,,,,,,,19,55850.00,3,44103.91916130,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.008586024859,0.79839978,0.07230921029292108,0.79839978,0.8788637494084881,0.0011400000000000002,1229,0.00530397,0.0379,900.8043049736613,0.9439501113595331
F,18,Y2,2025 Q2,2.0,3.0,False,True,False,OTHER,4,0,Y2,Eligible,Non-Rewards,Low,53,1,,,,,,,,,0,,,,,,,,1,3500.00,1,1447.02741935,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.004313091148,0.3354469,0.03783500164220705,0.3354469,0.8079000000000001,0.0014600000000000001,3516,0.0047,0.0181,899.0782019379385,0.89826268
F,26,Y3,2024 Q4,6.0,9.0,False,False,True,OTHER,5,0,Y3+,Eligible,Non-Rewards,Low,90,110,,,,,,,,,0,,,,,,,,66,335250.00,110,255427.27421504,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2024 Q4,6.0,4.0,False,False,False,OTHER,3,0,Y3+,Eligible,Non-Rewards,Low,73,44,,,,,,,,,0,,,,,,,,44,119750.00,44,51078.80884948,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2023 Q3,14.0,8.0,False,False,False,OTHER,2,0,Y3+,Eligible,Rewards,Low,59,37,,,,,,,,,0,,,,,,,,146,250600.00,37,167228.29265595,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01439166667,0.7277067,0.024873176075420875,0.7277066999999999,0.8863000000000001,0.0015400000000000001,1485,0.0045000000000000005,0.0494,385.10425973055527,0.9465072999999999
F,7,Y1-S7,2024 Q2,10.0,7.0,False,False,False,OTHER,2,0,Y1,Eligible,Non-Rewards,Low,55,16,,,,,,,,,0,,,,,,,,74,147000.00,16,103795.54721509,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.0160141219,0.71117365,0.036459696014423074,0.71117365,0.890632616767502,0.0008399999999990001,1456,0.0059929300000000005,0.0596,431.4510132142177,0.9441795241852121
F,7,Y1-S7,2023 Q3,1.0,7.0,True,False,False,APPROVED,1,1000,Y1,Eligible,Non-Rewards,High,1,4,4.0,0.0,0.0,3189.61,967.51,3264.32,7000.00,0.0,0,0.00,0.00,0.0,0.00,0.0,2706.75290320,2733.40,4,7000.00,4,2706.75290320,0.000000,0E-8,0.46633143,1750.00000000,0.00,0.0,967.51,0,2706.75290320,0.35744305,6.185007140000001e-05,0.70797149,0.24423148080713128,0.70797149,0.292112138297198,0.0007800000000000001,1851,0.00329744,0.004,1309.3520211627501,0.948663311452812
F,7,Y1-S7,2023 Q3,12.0,8.0,False,False,False,APPROVED,1,100,Y1,Not Eligible,Rewards,Low,67,1,,,,,,,,,0,,,,,,,,6,4200.00,1,4387.38963440,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2022 Q1,15.0,3.0,False,False,False,OTHER,2,0,Y1,Eligible,Non-Rewards,Low,24,5,,,,,,,,,0,,,,,,,,3,4300.00,5,3888.55774193,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.04096731387,0.55345634,0.020097056501737317,0.55345634,0.9579831283950231,0.0011400000000000002,1439,0.00638743,0.0826,352.76926454267476,0.922683201804489
F,11,Y1-S11,2022 Q2,2.0,1.0,False,False,False,APPROVED,1,2000,Y1,Eligible,Non-Rewards,High,19,13,13.0,0.0,0.0,14610.28,947.38,15673.49,48950.00,0.0,0,0.00,0.00,0.0,0.00,1.0,15718.52225804,14399.03,13,48950.00,13,15718.52225804,0.000000,0E-8,0.32019387,3765.38461538,0.00,1.0,947.38,0,15718.52225804,0.06027157,0.004049197522,0.24972428,0.10672633216387603,0.24972428,0.7867433972493141,0.0011400000000000002,2807,0.00477701,0.0199,666.9479994211802,0.8475658020211231
F,7,Y1-S7,2022 Q3,2.0,1.0,False,False,False,APPROVED,2,300,Y1,Not Eligible,Rewards,High,33,1,1.0,0.0,0.0,0.00,0.00,0.00,3300.00,0.0,0,0.00,0.00,0.0,0.00,0.0,0E-8,0.00,1,3300.00,1,0E-8,0.000000,0E-8,0E-8,3300.00000000,0.00,0.0,0.00,0,0E-8,0E-8,0.005945489049,0.23536148,0.05953667004515051,0.23536148,0.8164760822565751,0.001019999999999,1794,0.00490132,0.0211,364.53023648914996,0.8811869824598241
F,11,Y1-S11,2024 Q1,3.0,3.0,True,False,False,APPROVED,2,1000,Y1,Eligible,Non-Rewards,Low,10,1,,,,,,,,,0,,,,,,,,36,103900.00,1,42622.12874191,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.001910110021,0.48412653,0.10433564458052885,0.48412653,0.6863687244392691,0.0009600000000000001,2496,0.00428563,0.0171,1189.5666181608935,0.8937040772541891
F,11,Y1-S11,2025 Q2,14.0,5.0,False,False,False,OTHER,1,0,Y1,Eligible,Rewards,Low,58,43,,,,,,,,,0,,,,,,,,157,65450.00,43,43410.87207184,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.02151811716,0.71631797,0.010167240993495934,0.71631797,0.91293645819231,0.0008399999999990001,615,0.00633566,0.0687,119.41338314680385,0.9377883106196371
F,18,Y2,2023 Q3,9.0,4.0,False,False,True,OTHER,5,0,Y2,Eligible,Rewards,Low,25,2,,,,,,,,,0,,,,,,,,3,14100.00,2,6414.92715054,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01318848269,0.49991359,0.04135564584769801,0.49991359,0.8789,0.0018100000000000002,4583,0.0064,0.0616,1810.4243804515004,0.91403104
F,7,Y1-S7,2020 H2,8.0,5.0,False,False,False,APPROVED,1,100,Y1,Not Eligible,Non-Rewards,High,39,14,13.0,1.0,12.0,15022.48,1485.81,15952.39,19650.00,1.0,0,2372.05,2400.00,0.0,0.00,3.0,14773.83918277,14322.05,13,19650.00,14,14773.83918277,0.923077,2372.05000000,0.81182646,1511.53846154,0.00,3.0,1485.81,0,14773.83918277,0.10057034,0.01400317476,0.69731794,0.03902638569250646,0.69731794,0.8782466275751251,0.001019999999999,774,0.0057658300000000004,0.0512,330.8822399437876,0.9377883106196371
F,7,Y1-S7,2023 Q1,6.0,8.0,False,False,False,APPROVED,3,100,Y1,Eligible,Rewards,Low,76,2,,,,,,,,,0,,,,,,,,1,4900.00,2,4593.20833333,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2018 H2,11.0,10.0,False,False,False,OTHER,1,0,Y2,Eligible,Non-Rewards,Low,68,17,,,,,,,,,0,,,,,,,,33,71100.00,17,51496.45579724,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2025 Q1,5.0,4.0,False,False,False,OTHER,4,0,Y1,Eligible,Rewards,Low,17,5,,,,,,,,,0,,,,,,,,51,192000.00,5,96858.29905514,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.00931765167,0.58416228,0.06294417408927039,0.58416228,0.884719454753602,0.0009600000000000001,3495,0.00516689,0.034800000000000005,1902.5086125055723,0.928613311529179
